"Taxa";"Prevalence";"Taxonomic level";"Null_model";"iGLM.fit";"chGLM.fit";"hGLM.fit";"GAM.fit";"SVM.fit";"BCT.fit";"RF.fit";"ANN.fit";"expl.pow_iGLM.fit";"expl.pow_chGLM.fit";"expl.pow_hGLM.fit";"expl.pow_GAM.fit";"expl.pow_SVM.fit";"expl.pow_BCT.fit";"expl.pow_RF.fit";"expl.pow_ANN.fit";"iGLM.pred";"chGLM.pred";"hGLM.pred";"GAM.pred";"SVM.pred";"BCT.pred";"RF.pred";"ANN.pred";"expl.pow_iGLM.pred";"expl.pow_chGLM.pred";"expl.pow_hGLM.pred";"expl.pow_GAM.pred";"expl.pow_SVM.pred";"expl.pow_BCT.pred";"expl.pow_RF.pred";"expl.pow_ANN.pred";"iGLM.likelihood.ratio";"chGLM.likelihood.ratio";"hGLM.likelihood.ratio";"GAM.likelihood.ratio";"SVM.likelihood.ratio";"BCT.likelihood.ratio";"RF.likelihood.ratio";"ANN.likelihood.ratio";"Big.model.diff";"Big.pred.expl.pow.diff";"chGLM.model.diff";"chGLM.pred.expl.pow.diff"
"Occurrence.Hydraenidae";0.317218296764597;"family";1.24950976125645;1.14158610625722;1.14516939086078;1.1447278750475;1.09719824938882;1.08078492409327;1.04158551044397;0.352244293576923;1.05878534413655;0.0863727986332041;0.0835050462436959;0.0838583974754891;0.121897016406236;0.135032828389847;0.166404663060337;0.718094004145496;0.152639397493075;0.989774535396501;0.990495499755005;0.994252437569395;1.47882987275262;0.962773767234794;0.95265690367246;0.948145799403502;0.901395195137617;0.207869705314483;0.207292707534346;0.204285978070614;-0.183528067252215;0.229478794734125;0.237575461023599;0.241185760365657;0.278600917666128;1.0788609249512;1.08040605308389;1.07814041460396;0.826284766137406;1.06078115821628;1.04546765638872;0.742337896826376;1.08187438068205;"ANN-GAM";0.462128984918342;NA;NA
"Occurrence.Planariidae";0.326143547787281;"family";1.26282770894167;1.21380122968046;1.21661148983297;1.217521366272;1.1743632681923;1.09124674829731;1.07583214162566;0.353929436677961;1.08415694852724;0.0388227775761209;0.036597406583224;0.0358768993971739;0.0700526604880269;0.135870443314991;0.148076864319615;0.719732601548174;0.141484669008539;1.07919396096188;1.08413774465243;1.07128684113318;1.30594480949902;1.04788847071069;1.02699202611692;0.943275949823859;1.00148395379999;0.145414728137129;0.141499876051176;0.151676168057011;-0.0341432962327739;0.170204721284669;0.18675206534896;0.253044621095315;0.206951235937563;1.06962020231822;1.06847978076621;1.07585668723767;0.936326750832619;1.02191583871157;1.02472066936129;0.744774898016243;1.04220274502361;"RF-GAM";0.287187917328089;NA;NA
"Occurrence.Sericostomatidae";0.276682781703235;"family";1.17958594850796;1.10790025274058;1.11228743786128;1.11298936116368;1.07259026824871;1.07704486748321;0.996546256959888;0.306899392665579;1.00379053322094;0.0607719139568019;0.0570526554099775;0.0564575963527901;0.0907061332788707;0.0869297240734807;0.155172831432586;0.739824475652858;0.149031459309417;1.07977753293294;1.04764524122398;1.0636427372279;2.39386392592948;1.04802886961906;0.997031676829161;0.932193347922285;0.977234717680012;0.0846130930105362;0.111853407079721;0.0982914483058389;-1.02941034433094;0.111528184152507;0.154761314264306;0.209728338065233;0.171544287284788;1.0141606858315;1.03284909817416;1.02498021705287;0.516522293438241;1.01461375074542;0.999757319517037;0.731508105718581;1.01336645064186;"RF-GAM";1.23913868239617;NA;NA
"Occurrence.Tipulidae";0.274823354406843;"family";1.1759949175073;1.12004529679542;1.12200724619379;1.12923020732516;1.10665670267152;1.12339831085889;1.08164031332759;0.387106472117277;1.09207765122568;0.0475764137063383;0.045908082177721;0.0397660818817694;0.0589613218590658;0.0447251989488966;0.080233853714019;0.670826407194166;0.0713585280279032;1.24905824635993;1.24901493797416;1.27691406572716;1.99101297112732;1.29173666673749;1.23623242491402;1.26914900765063;1.26792730289655;-0.0621289495089866;-0.0620921224911791;-0.0858159731113295;-0.693045557839297;-0.0984202801450224;-0.0512225916200442;-0.0792130040330312;-0.0781741349563999;0.937530043939504;0.938470510039198;0.928818501320621;0.642635149942685;0.919275721766752;0.925615779124125;0.643379023192501;0.915829720869792;"BCT-GAM";0.641822966219252;NA;NA
"Occurrence.Polycentropodidae";0.256972852361473;"family";1.13973348306801;1.04101053626809;1.04407685806528;1.04570239188418;0.987997676818782;0.952909601485577;0.884287619279936;0.277003434303661;0.944614408923822;0.0866193265939381;0.0839289416550543;0.0825027013602392;0.133132709096844;0.163918919956204;0.224127717210208;0.756957711237889;0.171197106203243;1.2942561588876;1.27622227434088;1.29656550849008;1.59455950188315;1.32943585817046;1.24035456316693;1.21923680259541;1.41090327258263;-0.135577903181044;-0.119755007026259;-0.137604122149598;-0.399063487711889;-0.166444504720348;-0.0882847451564409;-0.0697560620166989;-0.237923859870003;0.881065938037026;0.89041048085591;0.882116135886381;0.738391643767436;0.828396703900929;0.836914409868097;0.624304727697316;0.792039169596503;"RF-GAM";0.32930742569519;NA;NA
"Occurrence.Odontoceridae";0.246931944960952;"family";1.11787874294149;1.02905915386656;1.03339744298942;1.03179409121712;0.967506400153302;0.998902112879858;0.922881825919167;0.266853845749265;0.893002665855084;0.0794536881891301;0.0755728655594366;0.0770071461398854;0.134515790498448;0.106430711571243;0.174434766072412;0.761285517383496;0.201163210684805;0.955895698689391;0.966513874679004;0.928501987507073;1.41822005053794;0.943909261292983;0.94122486629703;0.976808290409535;1.2202960815438;0.144902159804801;0.135403655555875;0.169407242628217;-0.268670738658255;0.155624644217437;0.158025973532358;0.12619477150156;-0.0916175741322561;1.0372590732365;1.03400724636871;1.05300296809864;0.798231338885229;1.0278779412526;0.99087040991684;0.701189414487673;0.849041928752953;"hGLM-GAM";0.438077981286472;NA;NA
"Occurrence.Dugesiidae";0.223131275567125;"family";1.06168527830838;0.930030664834284;0.935209386565998;0.937844652042187;0.896182795388421;0.929373122609535;0.870128440297764;0.253434479564899;0.886513008790547;0.124005311332818;0.119127479985316;0.116645326818054;0.155886576089351;0.124624649509755;0.180427139684779;0.761290389211477;0.164994535665922;1.26570424022017;1.26546951207626;1.28981046248304;2.55668156699819;1.33557771465008;1.2458474919582;1.21905450359278;1.3129999930832;-0.192165198180811;-0.191944108043553;-0.214870817967951;-1.40813508412948;-0.257978934000194;-0.173462152497058;-0.148225871168845;-0.236713007055388;0.845491818094288;0.847783431868014;0.838632319449182;0.435940555377837;0.816194743680893;0.828731114371657;0.61704704376311;0.807959381499279;"RF-GAM";1.25990921296064;NA;NA
"Occurrence.Lymnaeidae";0.216065451840833;"family";1.04376566858319;0.843748390629764;0.849135285383727;0.847442283597227;0.81474892046736;0.860994645996769;0.733556257787424;0.234983718971974;0.78603331553158;0.191630443473895;0.186469424179905;0.1880914374703;0.219413949901893;0.175107333080339;0.297202159577488;0.774869277611955;0.246925493728352;1.40518323327911;1.31767099169659;1.44937003915659;1.35397883144443;1.28648422835684;1.23338496134053;1.20761959482535;1.23399400440555;-0.34626312741874;-0.262420322259887;-0.388597156221827;-0.297205754316793;-0.232541237060535;-0.181668451516264;-0.156983440990712;-0.182251957070578;0.755241720534694;0.791149875521032;0.740104506481907;0.763673486017624;0.808362412111082;0.778867488831467;0.614886280563301;0.799330845512761;"RF-hGLM";0.231613715231115;NA;NA
"Occurrence.Erpobdellidae";0.209743399033098;"family";1.02723298994066;0.653444878428333;0.661290084011761;0.659167108637929;0.629425344750627;0.646491964024056;0.623127469934254;0.170344349254142;0.603381332542777;0.363878609013445;0.356241387798537;0.358308080938868;0.387261360456322;0.370647194594676;0.393392272214459;0.834171652466125;0.412614919447213;1.53098359363261;1.30059242789505;1.3052590589284;1.60285544343474;1.81490932919825;1.40702693121476;1.29397239901481;1.31883257738431;-0.490395663520349;-0.266112401598563;-0.27065531550325;-0.560362117582818;-0.766794239448132;-0.369725218128008;-0.259667876408008;-0.283868986198045;0.644829487499182;0.726402382416784;0.723940570329939;0.614642150678724;0.557546883852654;0.675738082027582;0.570173815661996;0.69926491130114;"RF-SVM";0.507126363040123;NA;NA
"Occurrence.Scirtidae";0.198214949795463;"family";0.995835677331573;0.966572449031449;0.970882070619328;0.969767677113267;0.929451632138466;0.945041007662546;0.840543616330276;0.26796506767533;0.874609240755679;0.0293855994179051;0.025057956126969;0.0261770097333302;0.0666616457958095;0.0510070796068843;0.155941451522821;0.73091437294819;0.121733373623177;0.511140834400231;0.52712168265767;0.513429602304892;3.89694151446236;0.599549560359803;0.516737786079411;0.627475917108777;0.557016505312238;0.486721709178087;0.47067403321988;0.484423370248523;-2.91323749808257;0.397943281198412;0.481101352520273;0.36990014377658;0.440654198286195;1.25572840589125;1.24842180045817;1.25629766878167;0.226786792905778;1.1885638429825;1.1757460886183;0.835474522843585;1.17209924513822;"iGLM-GAM";3.39995920726066;NA;NA
"Occurrence.Ephemerellidae";0.197471178876906;"family";0.993753370585415;0.723426633463828;0.727978050634292;0.727086350280393;0.679799046892088;0.637316819800422;0.622120655348761;0.172256426534543;0.633364475291486;0.272025982626192;0.267445955724967;0.268343261213725;0.315927807629351;0.358677073542924;0.373968759489819;0.826660787642846;0.36265426207473;1.15425664221717;1.1437777734486;1.15954777056393;1.29744858239217;1.15093295588352;1.06202063624004;0.986638256253768;1.06235647234717;-0.161512178355884;-0.150967440517765;-0.166836566180246;-0.305604208041934;-0.158167599678694;-0.0686963865233544;0.00715983919375834;-0.0690343336610144;0.806206791394845;0.812288374054131;0.805549432009612;0.734309433447131;0.773516662086853;0.80255893257348;0.665517121064467;0.806948040705559;"RF-GAM";0.312764047235693;NA;NA
"Occurrence.Asellidae";0.188174042394942;"family";0.967128897507618;0.620287680705106;0.622841777919784;0.629330967749307;0.592785610270111;0.641202541018225;0.613537509852717;0.159049904522931;0.566003694043223;0.358629772821755;0.355988866091267;0.349279119493635;0.38706659288356;0.337004051196625;0.365609370753102;0.835544253787869;0.414758781893636;1.24333063346717;1.2228177159081;1.2558791883321;1.26006538690277;1.4670567834785;1.28147122878298;1.13467826718426;1.23184399759188;-0.285589373527508;-0.264379256022041;-0.298564432898879;-0.30289291339559;-0.516919603228941;-0.325026304234578;-0.173244094048301;-0.273712326005828;0.73233188249793;0.740827133523674;0.731049496911517;0.716311687994979;0.661710505718277;0.716077513025769;0.613966948965244;0.716827429268947;"RF-SVM";0.343675509180641;NA;NA
"Occurrence.Ephemeridae";0.178133134994422;"family";0.93710166506216;0.736924471790292;0.744437530414678;0.745087126605204;0.690334604647529;0.738411851685424;0.692053932559911;0.171820205494149;0.655515441529178;0.213613101689014;0.205595765999095;0.204902568862919;0.263330084253198;0.212025888742345;0.261495354920743;0.816647209262239;0.300486312244791;1.13936767919985;1.09561173992298;1.11334537533013;1.37262109967389;1.1538076194801;1.09103976294425;1.05107640881619;1.14397920234038;-0.215842124370015;-0.169149283125332;-0.188073201487995;-0.464751532143356;-0.231251274538679;-0.164270434704523;-0.121624737211909;-0.220763173294002;0.817731199210461;0.838964316210156;0.831828387581569;0.710957058081147;0.812452454606907;0.819146024284531;0.644275981701722;0.783305979894306;"RF-GAM";0.343126794931447;NA;NA
"Occurrence.Chloroperlidae";0.185570844179993;"family";0.959473050927388;0.795705662561705;0.798580812907139;0.799792170897865;0.734115639708221;0.829744575006105;0.726437577120637;0.225568454730819;0.736719627019416;0.170684719291899;0.167688126169606;0.166425601923036;0.234876228156013;0.135208045495277;0.242878602563676;0.764903814116724;0.232162251657477;0.542545310515214;0.555786370972755;0.575581271066384;0.571279981371915;0.621075297320882;0.524065669131866;0.438538620900448;0.491998671610981;0.434538249937493;0.420737903544498;0.40010689147543;0.404589862300208;0.352691254099763;0.453798448403188;0.542938052844137;0.487219916040961;1.13494044253966;1.12907331489818;1.11863081395093;1.08482407302502;1.10997183246279;1.10648237745195;0.898988458195797;1.13016142635656;"RF-SVM";0.190246798744374;NA;NA
"Occurrence.Stratiomyidae";0.172182967645965;"family";0.918661513424507;0.884431565671511;0.889981685852596;0.885954456002317;0.855197784205986;0.876108566916853;0.795588583342163;0.285108668949927;0.845226202876118;0.0372606746367295;0.0312191456296029;0.0356029472708262;0.0690828213559821;0.0463205934784718;0.13396983359362;0.689647748617308;0.0799372886261915;0.8212586771831;0.819759954596525;0.822480385708817;1.26317398452913;0.873416557225647;0.792553781341839;0.907436278245432;0.753864597803115;0.106026904162249;0.107658323966686;0.104697025302774;-0.375015678865632;0.0492509542826058;0.137273337611124;0.0122191198989389;0.179388069722303;1.03209059003056;1.03573452979378;1.03224602518729;0.815472075115492;1.00134691111669;1.00151855283558;0.732593863760531;1.04674024079684;"ANN-GAM";0.554403748587935;NA;NA
"Occurrence.Dytiscidae";0.164373373001116;"family";0.8937025840299;0.834755348135215;0.838607415250383;0.840414362634944;0.800616544894933;0.819986173104713;0.766076307094906;0.228425077715765;0.788455643113322;0.0659584485353939;0.0616482147014513;0.0596263481243022;0.104157737482666;0.0824842763604678;0.142806207809649;0.744405933475378;0.117765062781844;0.989900487752464;0.97422069755953;0.987390602192976;0.913970855008021;0.984224677291085;0.907289317994516;0.986220228297913;1.01712616204226;-0.107639728743747;-0.0900949767500463;-0.104831316186439;-0.0226789888944116;-0.101288834651234;-0.01520274664906;-0.10352173745636;-0.138103637852109;0.925359868771345;0.934441138569736;0.929147184199825;0.944899076017715;0.921162101637353;0.931828489428148;0.684615730642247;0.891958868096759;"BCT-ANN";0.122900891203049;NA;NA
"Occurrence.Hydroptilidae";0.156563778356266;"family";0.867855311158231;0.6010424217656;0.607348293520309;0.603790898164084;0.584976637531835;0.681053578639552;0.570428220463851;0.168395578031422;0.568727663629108;0.307439369169205;0.300173328766349;0.304272393795377;0.325951422995694;0.215245248968259;0.342715066521211;0.805963533475778;0.344674560013823;1.27887468068903;1.27200382767905;1.2987963669955;1.40096377100217;1.62121463369459;1.26691523589713;1.2924374864254;1.27217404176401;-0.473603565301981;-0.465686516317386;-0.496558643239896;-0.614282649411297;-0.868070187334491;-0.45982310600406;-0.48923152259162;-0.465882648187262;0.712542207881682;0.717252192666219;0.706450082198721;0.664983156821397;0.624951940421759;0.70592695662204;0.570055842190452;0.703474824549406;"BCT-SVM";0.408247081330431;NA;NA
"Occurrence.Hydrobiidae";0.137597619933061;"family";0.801156770193558;0.470742447991421;0.475494516065059;0.475530623669191;0.44762388553229;0.506031909462616;0.419420711528237;0.120740449138642;0.42101485947633;0.412421556547928;0.40649004819596;0.406444978859377;0.441278034230248;0.368373421670818;0.476481099414655;0.849292356214538;0.474491291667405;1.2477075182573;1.22333518494541;1.29458205082104;1.58811242003212;1.56650088224446;1.29151546282523;1.19816195951048;1.45261162072413;-0.557382480779461;-0.526961052391599;-0.615891045279779;-0.98227423035873;-0.955298813571772;-0.612063344997016;-0.495539954335041;-0.813142788986458;0.678085064441973;0.688031722078022;0.663965085095365;0.565387316225954;0.588466966003961;0.646587092726983;0.583500042052616;0.597023752096969;"RF-GAM";0.486734276023688;NA;NA
